The best possible Solution out of 50 generation : 
best Fitness of 99.373 %
423.65	:	0
65.54	:	0
45.41	:	0
23.21	:	0
123.34	:	0
346.75	:	1
454.37	:	0
76.87	:	0
86.56	:	0
679.34	:	0
45.54	:	0
646.98	:	1
458.64	:	0
23.23	:	0
534.65	:	0
234.32	:	0
138.34	:	0
468.754	:	0
234.64	:	0
234.23	:	0
756.63	:	0
346.53	:	0
378.23	:	0
172.86	:	0
230.11	:	0
with the added weight of Items of : 993.73
